Comment ID,Tracking Number,Country,State or Province,Document Subtype,Received Date,Comment,URL
CDC-2026-0199-0809,mmj-u0r3-8fth,,,,2026-03-09T04:00:00Z,"My name is Susie D. I am writing in response to Docket No. CDC-2026-0199.<br/><br/>I am a person living with vaccine injury confirmed via blood work, biopsy &amp; sequence of events post vaccine. I urge the Advisory Committee on Immunization Practices to consider patient perspectives and real-world experiences in its deliberations. Our presence here reflects lived suffering, unmet needs, and the importance of inclusive dialogue. We do exist. Please consider how policies on vaccine recommendation guidelines, post-adverse event care, and research priorities affect real people every day.  I still battle each day &amp; will never be the same.  Thank you <br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0809
CDC-2026-0199-0810,mmj-s9at-l88i,,,,2026-03-09T04:00:00Z,"Covid 19 injections should be pulled out from the market.<br/>There has been countless people who were harmed or died from it.<br/>In the past if a small group of people were harmed the vaccine would have been<br/>stopped, we need to do that again.  <br/>Humanity towards ourselves and others is to me a paramount importance for a healthy society.<br/><br/>Thank you,<br/><br/>Mike<br/><br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0810
CDC-2026-0199-0811,mmj-s5ut-k6tu,,,,2026-03-09T04:00:00Z,Please stop the issuing of covid-19 shots as there is a body of evidence of illness and death as a result of the shot.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0811
CDC-2026-0199-0812,mmj-ry6b-fzep,,,,2026-03-09T04:00:00Z,"https://www.regulations.gov/docket/CDC-2026-0199/comments<br/><br/>To all,&nbsp;<br/><br/>Here is an opportunity to tell the Advisory Committee on Immunization Practices to take their jabs off the market - they meet 3/18-3/19.<br/><br/>stop poisoning us with<br/>all the mRNA vaccines they are way  too dangerous to move forward!&nbsp; Also research  all of the COVID vax injuries and deaths.   &nbsp;We demand honest, in depth science on all gene&nbsp;therapies for humans and our pets!  This is for all<br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0812
CDC-2026-0199-0813,mmj-rwvt-f7y1,,,,2026-03-09T04:00:00Z,I urge the CDC to make the Covid vaccine universally available at no charge.  The vaccine is the epitome of scientific progress and countless lives have been saved since it became available.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0813
CDC-2026-0199-0814,mmj-rouv-imev,,,,2026-03-09T04:00:00Z,"Hello, I am writing to let anyone with some decision making power that the COVID shots and further more, MRNA TECHNOLOGY that is not FULLY vetted, needs to be pulled immediately. Its the only right thing to do. <br/><br/>Respectfully, <br/><br/>Sarah",https://api.regulations.gov/v4/comments/CDC-2026-0199-0814
CDC-2026-0199-0815,mmj-q549-pz1x,,,,2026-03-09T04:00:00Z,"My name is Dr. Curtis Thwing. I am writing in response to CDC-2026-0199. I am a person living with vaccine injury due to the COVID 19 shots. I advise the Advisory Committee on Immunization Practices to consider patient perspectives and real-world experiences in it&#39;s deliberations. Our presence here reflects the lived suffering, unmet needs, and the importance of inclusion dialogue. We do exist . Please consider how policies on Vaccine recommendation guidelines, post-adverse event care, and research priorities affect real people everyday.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0815
CDC-2026-0199-0816,mml-dhs7-oc3a,,,,2026-03-10T04:00:00Z,I write to express my strong support for regularly updating COVID vaccines and encouraging all Americans to get vaccinated against COVID annually (or every 6 months for those 65 or older or at high risk for other reasons).  Please support availability of and regular use of the amazing state-of-the-art science our President helped see develop through Operation Warp Speed.   Every American who gets vaccinated reduces the risk of this communicable disease spreading.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0816
CDC-2026-0199-0817,mml-dpoo-ddyw,,,,2026-03-10T04:00:00Z,Long Covid needs urgent research and treatments.&rdquo; ,https://api.regulations.gov/v4/comments/CDC-2026-0199-0817
CDC-2026-0199-0818,mml-es2s-rnyn,,,,2026-03-10T04:00:00Z,"I was injured on April 12, 21 . By the Moderna shot . I had immediate reactions several hrs later of intense head pressure and tinnitus in right ear . As time has gone by I have developed more and worsening symptoms. I have still untreated cidp diagnosis in year 25 .,waiting for ivig . Can barely walk and severe vision issues. Also was diagnosed with Sjogrens and have been treated with rxs . To no avail. Need better care . Life has never been the same . ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0818
CDC-2026-0199-0819,mml-fp2i-0vkv,,,,2026-03-10T04:00:00Z,"As an immune-compromised individual, I am so thankful that vaccines are available, and that so many of my fellow citizens are willing to be vaccinated. I have been vaccinated regularly with Covid mRNA vaccines (Pfizer and Moderna), and have had no side effects, nor have I caught Covid. <br/><br/>Please keep the mRNA vaccinations available for those of us who want/need them. And please rely on evidence-based science to make decisions which affect the general population. Vaccines work, as the current measles epidemic among unvaccinated people is showing all too well. <br/><br/>My mother contracted polio is 1952, shortly before the polio vaccines were made available. She was in a wheelchair for the next 50 years, until her death. I was in kindergarten when I received my first dose, and still remember her tears of joy because her children would not run the risk of paralysis and death. Vaccines save lives and quality of life.  ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0819
CDC-2026-0199-0820,mml-gfki-j207,,,,2026-03-10T04:00:00Z,"We must continue a program of COVID vaccination, especially for the most vulnerable populations. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0820
CDC-2026-0199-0821,mml-ghqm-1bu3,,,,2026-03-10T04:00:00Z,"Our adult son was diagnosed with Asperger&#39;s Syndrome at age 29.  He was a normal toddler until about age 3.  He received his childhood vaccines necessary for school.  He sang before he talked.  As he grew, he had difficulty with relationships and had difficulty in social environments. He was gifted in many areas but talked to himself and had problems with focus.  After completing college, he struggled teaching music in the classroom because he couldn&#39;t relate to his students, and had no administrative support.  He eventually returned home to work in a factory.  He had legal troubles, and ended up behind bars.  It was during this time that he had several psychological tests, when the Asperger&#39;s diagnosis was made.  He also suffered from depression and social anxiety disorder.  We fully believe that his Asperger&#39;s was caused by the childhood vaccines.  Without proof, we have no leg to stand on.  We hope there is some justice for our son at some point.  We would like to believe that the vaccine schedule had much more to do with his situation, and he was not solely responsible for his actions.<br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0821
CDC-2026-0199-0822,mml-hh3z-lbcx,,,,2026-03-10T04:00:00Z,"Please continue to make COVID-19 vaccines widely available to anyone who wishes to protect themself from this virus. Every week there is more research showing that COVID-19 damages the immune system, the cardiovascular system, crosses the blood/brain barrier and may even enable cancer cell growth by depressing the immune system. Any small risk of vaccine injury is far outweighed by the long-term potential damage of this virus. Beyond the medical research, it is clear to anyone with school-aged children how much more often kids are getting sick. As a teacher, I see students missing school far more frequently than ever before, with COVID-19 itself, bad colds and the flu. And they are out for multiples days or even a week each time. We should not be experimenting with our children. Please maintain vaccine availability and fund ongoing improvements in their accuracy as the virus evolves. Please also create a special research fund for identifying a sterilizing vaccine that would eliminate COVID incidence. Lastly, in the interim, please provide specific funding to school districts that cannot be used for anything else to implement better ventilation (and potentially red light protocols) to reduce transmission among children. Wealthy private schools did this, why can&#39;t public school children be similarly protected? Thank you.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0822
CDC-2026-0199-0823,mml-hqys-k5jg,,,,2026-03-10T04:00:00Z,My second cousin had the covid vaccine and went to mow her dad&#39;s small yard. She died of a heart attack. She was only 54. She had worked many years and was in good health. My friend also had the vaccine and passed away at age 73. They said it was her heart.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0823
CDC-2026-0199-0824,mml-jha3-6hlm,,,,2026-03-11T04:00:00Z,"I&#39;m a disabled veteran. I had no problem getting my COVID vaccines when they became available and suffered no long term damage from them.<br/><br/>However, my wife was mandated to receive the vaccine to keep her career. She&#39;s been unable to work for years, and has only received minimal help from health care providers because vaccine injury is not recognized. Researching vaccine injury is critical. She is unable to sit or stand for more than a few minutes and developed ME/CFS, among other issues. She&#39;s had 8 doctors and the NIH confirm her vaccine injury, yet there is no treatment. No &quot;secret doctor&quot; to see, no &quot;secret remedy&quot; to try. Vaccine injury may be rare, but it is affecting very real people. My wife was an active person who owned her own business. She used to be my caregiver; now I&#39;m hers. She was trying to do the right thing. Please do right by her and support researching vaccine injury.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0824
CDC-2026-0199-0825,mml-k532-tnq9,,,,2026-03-11T04:00:00Z,"I call on the CDC to continue funding and directing scientific research into treating and curing long COVID. The COVID-19 pandemic has left countless Americans with a chronic disease that at times can cause severe symptoms forcing them to miss school, work, or social gatherings. The CDC must treat long COVID as a public health concern for the sake of Americans with chronic diseases.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0825
CDC-2026-0199-0826,mml-lyvn-rwz3,,,,2026-03-11T04:00:00Z,"My brother was diagnosed with T‑cell lymphoma just a few months after receiving the Moderna COVID shots in March 2021. He died only five months later, following a nightmarish ordeal of treatment at an overwhelmed hospital, leaving our family in deep grief.<br/>(His case has been submitted to VAERS, CICP, and Moderna, and supporting documentation is available upon request.)<br/><br/>In the years following the COVID vaccination rollout&mdash;especially throughout 2022 and 2023&mdash;I witnessed an alarming surge in serious health crises among people I know who received these shots. These included sudden and aggressive cancers&mdash;lymphoma, throat cancer, and even liver cancer in a young person&mdash;along with heart attacks and aneurysms.<br/><br/>Alongside these tragedies came a marked increase in autoimmune and inflammatory disorders: POTS, eczema, celiac disease, visual disturbances, endocrine dysfunction, dysautonomia, severe allergic reactions, and exacerbations of inflammatory bowel diseases. Many of these conditions appeared suddenly in young, previously healthy individuals following vaccination&mdash;often after misleading information, coercion, or pressure from workplace and university mandates.<br/><br/>As a chemist, I independently reviewed the official CDC and FDA data in 2021. It quickly became apparent that, particularly for younger demographics, the risks of vaccination far outweighed any potential benefits. With the court‑ordered release of manufacturer trial data and the emergence of new variants, the picture became undeniable: no meaningful benefit&mdash;only harm. The vaccines disrupted immune function, increased susceptibility to infection, and failed to prevent transmission&mdash;an admission confirmed under oath by manufacturer executives in the European Parliament.<br/><br/>We now face a profound medical and ethical crisis&mdash;one defined not by a virus, but by widespread institutional denial. Those harmed continue to suffer while silence and deflection replace accountability.<br/><br/>The question before you is simple yet profound:<br/>Will you continue hiding behind reassuring language like &ldquo;shared decision‑making&rdquo; and &ldquo;protecting the vulnerable&rdquo; when the immunocompromised are precisely those most at risk from these products?<br/>Will institutions continue to impose these experimental injections on healthy individuals?<br/>Will you allow these shots upon innocent children whose only misfortune is having parents misled by relentless propaganda?<br/><br/>Or will you finally confront the truth&mdash;acknowledge the injured and the bereaved, ban these harmful injections outright, remove them from the market, and launch a nationwide effort to treat the injured and educate those deceived by the false promise of &ldquo;safe and effective&rdquo;?<br/><br/>Only through such decisive action can this tragedy be addressed, healing begin, and integrity be restored to medicine and public health. <br/><br/>Thank you.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0826
CDC-2026-0199-0827,mml-nz4c-x3zr,,,,2026-03-11T04:00:00Z,"Under threat of losing my job, I took the vaccine and several boosters. At some point, I developed venous insufficiency in one leg, which went on to develop compartment syndrome and hamper basic mobility, requiring fasciotomy surgery. My calf is permanently larger now, and I still get cramping in it. Based on the poor public handling and communication from the government, media, and medical field, I cannot help but believe that the vaccine caused my condition when I was otherwise completely healthy. It is impossible for me to get proper recompense from the official vaccine injury report system, so contributing my comment is a simple way to make my voice heard and perhaps make a change.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0827
CDC-2026-0199-0828,mml-pm8v-ah0w,,,,2026-03-11T04:00:00Z,"Thank you for your attention to our suffering. As vaccine injured by the Pfizer MRNA vaccine I must say the negligence that we have been subjected to is beyond what I ever imagined human conscience would allow us to subject each other to. I thank you again for taking up this issue for which attention is highly needed and imminently as well. Too many people are suffering because they were kind hearted and did what they thought was their duty to their fellow citizens to keep them safe. It is high time that their suffering ends. Please look at the problem with the novel rubbery white Amyloid clotting formations, aka the white clots as this is one of the main issues that has befallen the vaccine injured. Thank you in advance, Derek Harvey.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0828
CDC-2026-0199-0829,mml-qmp1-tb4a,,,,2026-03-11T04:00:00Z,"My wife of 18 years took the Mrna vaccine, on Eddie in June 2021 and another in August 2021, and within a few days of the second dose she went into menopause, had heat spells at night, and general discomfort.<br/>This at an age of 43, very young i suppose.<br/>Even if this is a relative mild reaction it is still a vaccine injury with personal consequenses.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0829
CDC-2026-0199-0830,mml-tk0s-tuek,,,,2026-03-11T04:00:00Z,"ACIP<br/>I was vaccinated first time the 30th of August 2021 and second time the 20th of September 2021, both times with the Pfizer-Biontech; I was then 66 years old, and by that time I was living in France so I got the vaccines there. I now live in Denmark, my natal country.<br/><br/>I experienced no side effects the first time, but after the second jab (batch nr FG7911), I became sick for some days, and rapidly, I began having some difficulty getting enough oxygen when breathing. Exactly as I had experienced it when having the Covid in March 2020, but back then, these symptoms disappeared after some months. However, this problem has never disappeared after the vaccine, and in the winter of 2020-2021, I got severe problems, having no air when walking and therefore getting out of breath when taking just a short walk. Slowly, this breathing issue got a bit better, and since then, it comes back for a period of time, and then disappears again. And recently, these bad periods have become longer and more frequent, that which worries me, as it feels hard on the body. <br/><br/>My other side effects (two severe and two smaller ones): <br/>-<span style='padding-left: 30px'></span>A recurrent fatigue so that many days, I am only able to rest; that is also getting worse. <br/>-<span style='padding-left: 30px'></span>I am not able to keep the middle finger on the right hand straight; I do not know if it is due to the nerves or to the tendon. <br/>-<span style='padding-left: 30px'></span>I have often a nervous twitch in the face that I have some difficulty controlling; equally, I involuntarily make Tourette-like sounds, e.g. prrr (I know that sounds stupid)<br/>-<span style='padding-left: 30px'></span>Often, when lying down, I have the mouth full of saliva. <br/><br/>All those symptoms have begun after the second injection. <br/><br/>Thank you so much for taking up the problems with the injuries due to the vaccines! It is SO important that all these problems will come out in the light, and that the injured persons will be admitted more medical and supporting help with their problems. - You are very welcome to contact me if you want any further information. <br/><br/>Yours sincerely,<br/>Rose Pedersen<br/><br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0830
CDC-2026-0199-0831,mml-yagi-fei5,,,,2026-03-11T04:00:00Z,Please support covid vaccines for all and funding for long covid research. Vaccines help keep my disabled family safe.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0831
CDC-2026-0199-0832,mml-ymo7-sorp,,,,2026-03-11T04:00:00Z,"As an infectious diseases medical professional, I urge ACIP to once again serve as a source of credible, evidence-based information to inform vaccine coverage. Current members lacking vaccine expertise and appointed without transparency should be dismissed, and new members with the necessary qualifications should be appointed per the ACIP charter and federal law. Until ACIP is trustworthy and scientifically sound, it should not meet. <br/><br/>ACIP must base recommendations on high-quality, objective, scientific data analyzed by CDC scientists and experts in infectious diseases and vaccinology. Recommendations made by ACIP impact my patients, their communities and health care nationwide, and should be grounded in evidence, not politics.  <br/><br/>In response to the IOM, in 2010 ACIP formally adopted the Grading of Recommendations Assessment, Development and Evaluation (GRADE) framework for systematic evidence review and evaluation of benefits and harms. ACIP adopted the Evidence to Recommendation (EtR) framework in 2018, adding structured evaluation of public health, benefits and harms, costs, feasibility, stakeholder perspectives and equity. <br/><br/>ACIP should adhere to the systematic, objective and transparent process of GRADE and the EtR framework for decision making during work group meetings and at its meetings. Any changes to the ACIP recommendation methodology should be released publicly and developed using input from ACIP liaisons, CDC subject matter experts and other stakeholders. ACIP should reject any methodology change that would permit recommendations to proceed without a documented GRADE evidence assessment and a completed EtR framework. Any changes to methodology should not compromise decision making based on scientific evidence and research conducted by experts in the field.  <br/><br/>COVID-19 vaccine injuries and long COVID:<br/>I encourage ACIP members to ensure they are remaining true to the purview of the Committee, and the specific responsibilities they have to vaccines and immunizations, as stated in the ACIP charter &quot;[to] provide advice for the control of diseases for which a vaccine is licensed in the U.S.&quot; The proposed topic of long COVID falls outside of this purview, unless the Committee plans to discuss the clear and consistent evidence that the COVID-19 vaccine reduces the risk of long COVID. While the Committee should consider vaccine risks and demonstrated side effects while deliberating on recommendations, vaccine injuries themselves do not directly fall within the mandates of ACIP. ACIP should fulfill its mandate in focusing on evidence-based vaccine review and recommendations and utilize existing safety systems to identify validated safety signals.  <br/><br/>The Countermeasures Injury Compensation Program administered by the Health Resources and Services Administration is the best avenue for the small percentage of patients with severe adverse reactions to the COVID-19 vaccination. While these injuries should be considered as an aspect of recommendations, it must be in the context of the widespread benefit COVID-19 vaccines have provided in the United States and avoidance of severe disease and hospitalizations from COVID-19. Rigorous data have demonstrated the safety and effectiveness of COVID-19 vaccines across age groups and populations. Casting doubt on their safety will only cause more confusion for patients and could depress vaccine uptake, leaving more people at risk of long COVID, hospitalization and death.  <br/> <br/>I object to changes being made to COVID vaccine recommendations or any other vaccine recommendations without proper consideration and evaluation by vaccine experts.  <br/><br/>Thank you for your attention. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0832
CDC-2026-0199-0833,mml-yofm-k3hc,,,,2026-03-11T04:00:00Z,"As an infectious diseases medical professional, I urge ACIP to once again serve as a source of credible, evidence-based information to inform vaccine coverage. Current members lacking vaccine expertise and appointed without transparency should be dismissed, and new members with the necessary qualifications should be appointed per the ACIP charter and federal law. Until ACIP is trustworthy and scientifically sound, it should not meet. <br/><br/>ACIP must base recommendations on high-quality, objective, scientific data analyzed by CDC scientists and experts in infectious diseases and vaccinology. Recommendations made by ACIP impact my patients, their communities and health care nationwide, and should be grounded in evidence, not politics.  <br/><br/>In response to the IOM, in 2010 ACIP formally adopted the Grading of Recommendations Assessment, Development and Evaluation (GRADE) framework for systematic evidence review and evaluation of benefits and harms. ACIP adopted the Evidence to Recommendation (EtR) framework in 2018, adding structured evaluation of public health, benefits and harms, costs, feasibility, stakeholder perspectives and equity. <br/><br/>ACIP should adhere to the systematic, objective and transparent process of GRADE and the EtR framework for decision making during work group meetings and at its meetings. Any changes to the ACIP recommendation methodology should be released publicly and developed using input from ACIP liaisons, CDC subject matter experts and other stakeholders. ACIP should reject any methodology change that would permit recommendations to proceed without a documented GRADE evidence assessment and a completed EtR framework. Any changes to methodology should not compromise decision making based on scientific evidence and research conducted by experts in the field.  <br/><br/>COVID-19 vaccine injuries and long COVID:<br/>I encourage ACIP members to ensure they are remaining true to the purview of the Committee, and the specific responsibilities they have to vaccines and immunizations, as stated in the ACIP charter &quot;[to] provide advice for the control of diseases for which a vaccine is licensed in the U.S.&quot; The proposed topic of long COVID falls outside of this purview, unless the Committee plans to discuss the clear and consistent evidence that the COVID-19 vaccine reduces the risk of long COVID. While the Committee should consider vaccine risks and demonstrated side effects while deliberating on recommendations, vaccine injuries themselves do not directly fall within the mandates of ACIP. ACIP should fulfill its mandate in focusing on evidence-based vaccine review and recommendations and utilize existing safety systems to identify validated safety signals.  <br/><br/>The Countermeasures Injury Compensation Program administered by the Health Resources and Services Administration is the best avenue for the small percentage of patients with severe adverse reactions to the COVID-19 vaccination. While these injuries should be considered as an aspect of recommendations, it must be in the context of the widespread benefit COVID-19 vaccines have provided in the United States and avoidance of severe disease and hospitalizations from COVID-19. Rigorous data have demonstrated the safety and effectiveness of COVID-19 vaccines across age groups and populations. Casting doubt on their safety will only cause more confusion for patients and could depress vaccine uptake, leaving more people at risk of long COVID, hospitalization and death.  <br/> <br/>I object to changes being made to COVID vaccine recommendations or any other vaccine recommendations without proper consideration and evaluation by vaccine experts.  <br/><br/>Thank you for your attention. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0833
CDC-2026-0199-0834,mml-yqty-vx6k,,,,2026-03-11T04:00:00Z,Please ensure continued access to COVID vaccines and mRNA vaccine development. They are a life saver and should be made available for those of us who want and need them.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0834
CDC-2026-0199-0835,mml-yv1w-aulc,,,,2026-03-11T04:00:00Z,"As a pediatric infectious diseases medical professional, I urge ACIP to once again serve as a source of credible, evidence-based information to inform vaccine coverage. New members with the necessary qualifications should be appointed per the ACIP charter and federal law. Until ACIP is viewed as trustworthy and scientifically sound,, any recommendations made by ACIP will continue to create confusion and engender distrust.<br/><br/>ACIP should base recommendations on high-quality, objective, scientific data analyzed by CDC scientists and experts in infectious diseases and vaccinology. Recommendations made by ACIP impact my patients, their communities, and health care nationwide, and they should be grounded in evidence, not politics.  <br/><br/>In 2010, in response to the Institute of Medicine, ACIP formally adopted the Grading of Recommendations Assessment, Development and Evaluation (GRADE) framework for systematic evidence review and evaluation of benefits and harms. ACIP adopted the Evidence to Recommendation (EtR) framework in 2018, adding structured evaluation of public health, benefits and harms, costs, feasibility, stakeholder perspectives, and equity. <br/><br/>ACIP should adhere to the systematic, objective and transparent process of GRADE and the EtR framework for decision making during work group meetings and at its meetings. Any changes to the ACIP recommendation methodology should be released publicly and developed using input from ACIP liaisons, CDC subject matter experts, and other stakeholders. ACIP should reject any methodology change that would permit recommendations to proceed without a documented GRADE evidence assessment and a completed EtR framework. Any changes to methodology should not compromise decision making based on scientific evidence and research conducted by experts in the field.  <br/><br/>COVID-19 vaccine injuries and long COVID:<br/>I encourage ACIP members to ensure they remain true to the purview of the Committee, and the specific responsibilities they have to vaccines and immunizations, as stated in the ACIP charter &quot;[to] provide advice for the control of diseases for which a vaccine is licensed in the U.S.&quot; The proposed topic of long COVID falls outside of this purview, unless the Committee plans to discuss the clear and consistent evidence that the COVID-19 vaccine reduces the risk of long COVID. While the Committee should consider vaccine risks and demonstrated side effects while deliberating on recommendations, vaccine injuries themselves do not directly fall within the mandates of ACIP. ACIP should fulfill its mandate in focusing on evidence-based vaccine review and recommendations and use existing safety systems to identify validated safety signals.  <br/><br/>The Countermeasures Injury Compensation Program administered by the Health Resources and Services Administration is the best avenue for the small percentage of patients with severe adverse reactions to the COVID-19 vaccination. While these injuries should be considered as an aspect of recommendations, it must be in the context of the widespread benefit COVID-19 vaccines have provided in the United States. Rigorous data have demonstrated the safety and effectiveness of COVID-19 vaccines across age groups and populations. Casting unmerited doubt on their overall safety will only cause more confusion for patients, leaving more people at risk of long COVID, hospitalization and death.  <br/> <br/>Overall, there is much to do to restore public confidence in how the US government provides recommendations for a number of health issues, including vaccines. It would appear that in response to what was seen as politicizing vaccine uptake, a similar event is occurring: namely, politicizing vaccine skepticism. Surely, we can have scientific, evidence-based discussions on vaccine efficacy and safety without dismantling a cornerstone of health in the US. <br/><br/>Thank you for your attention. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0835
CDC-2026-0199-0836,mml-zy4y-6rqx,,,,2026-03-11T04:00:00Z,"As an infectious diseases medical professional, I urge ACIP to once again serve as a source of credible, evidence-based information to inform vaccine coverage. Current members lacking vaccine expertise and appointed without transparency should be dismissed, and new members with the necessary qualifications should be appointed per the ACIP charter and federal law. Until ACIP is trustworthy and scientifically sound, it should not meet. <br/><br/>ACIP must base recommendations on high-quality, objective, scientific data analyzed by CDC scientists and experts in infectious diseases and vaccinology. Recommendations made by ACIP impact my patients, their communities and health care nationwide, and should be grounded in evidence, not politics.  <br/><br/>In response to the IOM, in 2010 ACIP formally adopted the Grading of Recommendations Assessment, Development and Evaluation (GRADE) framework for systematic evidence review and evaluation of benefits and harms. ACIP adopted the Evidence to Recommendation (EtR) framework in 2018, adding structured evaluation of public health, benefits and harms, costs, feasibility, stakeholder perspectives and equity. <br/><br/>ACIP should adhere to the systematic, objective and transparent process of GRADE and the EtR framework for decision making during work group meetings and at its meetings. Any changes to the ACIP recommendation methodology should be released publicly and developed using input from ACIP liaisons, CDC subject matter experts and other stakeholders. ACIP should reject any methodology change that would permit recommendations to proceed without a documented GRADE evidence assessment and a completed EtR framework. Any changes to methodology should not compromise decision making based on scientific evidence and research conducted by experts in the field.  <br/><br/>COVID-19 vaccine injuries and long COVID:<br/>I encourage ACIP members to ensure they are remaining true to the purview of the Committee, and the specific responsibilities they have to vaccines and immunizations, as stated in the ACIP charter &quot;[to] provide advice for the control of diseases for which a vaccine is licensed in the U.S.&quot; The proposed topic of long COVID falls outside of this purview, unless the Committee plans to discuss the clear and consistent evidence that the COVID-19 vaccine reduces the risk of long COVID. While the Committee should consider vaccine risks and demonstrated side effects while deliberating on recommendations, vaccine injuries themselves do not directly fall within the mandates of ACIP. ACIP should fulfill its mandate in focusing on evidence-based vaccine review and recommendations and utilize existing safety systems to identify validated safety signals.  <br/><br/>The Countermeasures Injury Compensation Program administered by the Health Resources and Services Administration is the best avenue for the small percentage of patients with severe adverse reactions to the COVID-19 vaccination. While these injuries should be considered as an aspect of recommendations, it must be in the context of the widespread benefit COVID-19 vaccines have provided in the United States and avoidance of severe disease and hospitalizations from COVID-19. Rigorous data have demonstrated the safety and effectiveness of COVID-19 vaccines across age groups and populations. Casting doubt on their safety will only cause more confusion for patients and could depress vaccine uptake, leaving more people at risk of long COVID, hospitalization and death.  <br/> <br/>I object to changes being made to COVID vaccine recommendations or any other vaccine recommendations without proper consideration and evaluation by vaccine experts.  <br/><br/>Thank you for your attention. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0836
CDC-2026-0199-0837,mmm-0xkg-u9as,,,,2026-03-11T04:00:00Z,"In March of 2021 I was 59, healthy and fit. I took a J&amp;J COVID shot. I had no initial bad reaction; I have never had a severe reaction to any vaccine at that point.<br/>In Oct of 2021 I got a flu-shot from CVS; first non-military sourced shot I have received.  10 days later, I experienced SUDDEN ONSET, woke up one morning with, swollen inflamed hands. They progressively got worse and my feet also were swollen and inflamed. I was initially misdiagnosed with Gout, then Lyme Disease.  I took the 30 day course of antibiotics for Lyme, which caused other health problems for me after my gut biome was destroyed.  An infectious disease specialist later confirmed it was a misdiagnosis. I was then misdiagnosed with Arthritis.  <br/>In May of 2022 I got my first case of COVID.  It lasted severely for about 3 weeks. About half-way through that battle, I noticed my hands and feet were greatly improved.  By  the end. my hands and feet were 98% better, with just some lingering pain in 2 fingers.<br/>I believe the COVID vaccine altered my immune system in some manner that caused me to have an allergic response to the flu vaccine, and then when my immune system activated to fight COVID, it cleared the allergic reaction that caused my symptoms.  Those symptoms were severe, sudden onset, debilitating and did not respond to any standard treatments for inflammation. They have not returned.  I have not received, nor can I ever take again, any kind of vaccine because of this episode; I have no idea how my immune system will respond.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0837
